"","Manufacturer","Product","Gauge.Unit","Gauge","B..Tesla.","Frequency..Hz.","Temperature..C.","Loss..W.kg."
"13008","Nippon Steels","50H250","mm",NA,1.3,1000,NA,197.553
"13009","Nippon Steels","50H250","mm",NA,1.4,1000,NA,231.6816
"13010","Nippon Steels","50H250","mm",NA,1.5,1000,NA,265.8102
"13011","Nippon Steels","50H250","mm",NA,1.55,1000,NA,282.8745
"13012","Nippon Steels","50H250","mm",NA,1.6,1000,NA,299.9388
"13013","Nippon Steels","50H250","mm",NA,1.65,1000,NA,NA
"13014","Nippon Steels","50H250","mm",NA,1.7,1000,NA,NA
"13015","Nippon Steels","50H250","mm",NA,1.75,1000,NA,NA
"13016","Nippon Steels","50H250","mm",NA,1.8,1000,NA,NA
"13017","Nippon Steels","50H270","mm",NA,0,50,NA,0
"13018","Nippon Steels","50H270","mm",NA,0.1,50,NA,0.0396
"13019","Nippon Steels","50H270","mm",NA,0.2,50,NA,0.0793
"13020","Nippon Steels","50H270","mm",NA,0.3,50,NA,0.1363
"13021","Nippon Steels","50H270","mm",NA,0.4,50,NA,0.2233
"13022","Nippon Steels","50H270","mm",NA,0.5,50,NA,0.3286
"13023","Nippon Steels","50H270","mm",NA,0.6,50,NA,0.443
"13024","Nippon Steels","50H270","mm",NA,0.7,50,NA,0.5718
"13025","Nippon Steels","50H270","mm",NA,0.8,50,NA,0.7124
"13026","Nippon Steels","50H270","mm",NA,0.9,50,NA,0.86
"13027","Nippon Steels","50H270","mm",NA,1,50,NA,1.0295
"13028","Nippon Steels","50H270","mm",NA,1.1,50,NA,1.2197
"13029","Nippon Steels","50H270","mm",NA,1.2,50,NA,1.4497
"13030","Nippon Steels","50H270","mm",NA,1.3,50,NA,1.729
"13031","Nippon Steels","50H270","mm",NA,1.4,50,NA,2.0458
"13032","Nippon Steels","50H270","mm",NA,1.5,50,NA,2.374
"13033","Nippon Steels","50H270","mm",NA,1.55,50,NA,2.5331
"13034","Nippon Steels","50H270","mm",NA,1.6,50,NA,2.6839
"13035","Nippon Steels","50H270","mm",NA,1.65,50,NA,2.8347
"13036","Nippon Steels","50H270","mm",NA,1.7,50,NA,2.9289
"13037","Nippon Steels","50H270","mm",NA,1.75,50,NA,3.0132
"13038","Nippon Steels","50H270","mm",NA,1.8,50,NA,3.0976
"13039","Nippon Steels","50H270","mm",NA,0,60,NA,0
"13040","Nippon Steels","50H270","mm",NA,0.1,60,NA,0.0474
"13041","Nippon Steels","50H270","mm",NA,0.2,60,NA,0.0947
"13042","Nippon Steels","50H270","mm",NA,0.3,60,NA,0.1771
"13043","Nippon Steels","50H270","mm",NA,0.4,60,NA,0.293
"13044","Nippon Steels","50H270","mm",NA,0.5,60,NA,0.4226
"13045","Nippon Steels","50H270","mm",NA,0.6,60,NA,0.5727
"13046","Nippon Steels","50H270","mm",NA,0.7,60,NA,0.735
"13047","Nippon Steels","50H270","mm",NA,0.8,60,NA,0.9107
"13048","Nippon Steels","50H270","mm",NA,0.9,60,NA,1.1152
"13049","Nippon Steels","50H270","mm",NA,1,60,NA,1.3373
"13050","Nippon Steels","50H270","mm",NA,1.1,60,NA,1.5636
"13051","Nippon Steels","50H270","mm",NA,1.2,60,NA,1.8488
"13052","Nippon Steels","50H270","mm",0.5,1.3,60,NA,2.2082
"13053","Nippon Steels","50H270","mm",0.5,1.4,60,NA,2.6251
"13054","Nippon Steels","50H270","mm",0.5,1.5,60,NA,3.0523
"13055","Nippon Steels","50H270","mm",0.5,1.55,60,NA,3.2611
"13056","Nippon Steels","50H270","mm",0.5,1.6,60,NA,3.4682
"13057","Nippon Steels","50H270","mm",0.5,1.65,60,NA,3.6754
"13058","Nippon Steels","50H270","mm",0.5,1.7,60,NA,3.802
"13059","Nippon Steels","50H270","mm",0.5,1.75,60,NA,3.9243
"13060","Nippon Steels","50H270","mm",0.5,1.8,60,NA,4.0466
"13061","Nippon Steels","50H270","mm",0.5,0,100,NA,0
"13062","Nippon Steels","50H270","mm",0.5,0.1,100,NA,0.066
"13063","Nippon Steels","50H270","mm",0.5,0.2,100,NA,0.1738
"13064","Nippon Steels","50H270","mm",0.5,0.3,100,NA,0.3411
"13065","Nippon Steels","50H270","mm",0.5,0.4,100,NA,0.5616
"13066","Nippon Steels","50H270","mm",0.5,0.5,100,NA,0.837
"13067","Nippon Steels","50H270","mm",0.5,0.6,100,NA,1.1355
"13068","Nippon Steels","50H270","mm",0.5,0.7,100,NA,1.4918
"13069","Nippon Steels","50H270","mm",0.5,0.8,100,NA,1.8765
"13070","Nippon Steels","50H270","mm",0.5,0.9,100,NA,2.3002
"13071","Nippon Steels","50H270","mm",0.5,1,100,NA,2.7575
"13072","Nippon Steels","50H270","mm",0.5,1.1,100,NA,3.2656
"13073","Nippon Steels","50H270","mm",0.5,1.2,100,NA,3.8758
"13074","Nippon Steels","50H270","mm",0.5,1.3,100,NA,4.5632
"13075","Nippon Steels","50H270","mm",0.5,1.4,100,NA,5.3424
"13076","Nippon Steels","50H270","mm",0.5,1.5,100,NA,6.2489
"13077","Nippon Steels","50H270","mm",0.5,1.55,100,NA,6.7021
"13078","Nippon Steels","50H270","mm",0.5,1.6,100,NA,7.1553
"13079","Nippon Steels","50H270","mm",0.5,1.65,100,NA,NA
"13080","Nippon Steels","50H270","mm",0.5,1.7,100,NA,NA
"13081","Nippon Steels","50H270","mm",0.5,1.75,100,NA,NA
"13082","Nippon Steels","50H270","mm",0.5,1.8,100,NA,NA
"13083","Nippon Steels","50H270","mm",0.5,0,400,NA,0
"13084","Nippon Steels","50H270","mm",0.5,0.1,400,NA,0.066
"13085","Nippon Steels","50H270","mm",0.5,0.2,400,NA,0.1738
"13086","Nippon Steels","50H270","mm",0.5,0.3,400,NA,0.3411
"13087","Nippon Steels","50H270","mm",0.5,0.4,400,NA,0.5616
"13088","Nippon Steels","50H270","mm",0.5,0.5,400,NA,0.837
"13089","Nippon Steels","50H270","mm",0.5,0.6,400,NA,1.1355
"13090","Nippon Steels","50H270","mm",NA,0.7,400,NA,1.4918
"13091","Nippon Steels","50H270","mm",NA,0.8,400,NA,1.8765
"13092","Nippon Steels","50H270","mm",NA,0.9,400,NA,2.3002
"13093","Nippon Steels","50H270","mm",NA,1,400,NA,2.7575
"13094","Nippon Steels","50H270","mm",NA,1.1,400,NA,3.2656
"13095","Nippon Steels","50H270","mm",NA,1.2,400,NA,3.8758
"13096","Nippon Steels","50H270","mm",NA,1.3,400,NA,4.5632
"13097","Nippon Steels","50H270","mm",NA,1.4,400,NA,5.3424
"13098","Nippon Steels","50H270","mm",NA,1.5,400,NA,6.2489
"13099","Nippon Steels","50H270","mm",NA,1.55,400,NA,6.7021
"13100","Nippon Steels","50H270","mm",NA,1.6,400,NA,7.1553
"13101","Nippon Steels","50H270","mm",NA,1.65,400,NA,NA
"13102","Nippon Steels","50H270","mm",NA,1.7,400,NA,NA
"13103","Nippon Steels","50H270","mm",NA,1.75,400,NA,NA
"13104","Nippon Steels","50H270","mm",NA,1.8,400,NA,NA
"13105","Nippon Steels","50H270","mm",NA,0,1000,NA,0
"13106","Nippon Steels","50H270","mm",NA,0.1,1000,NA,1.4278
"13107","Nippon Steels","50H270","mm",NA,0.2,1000,NA,5.2296
"13108","Nippon Steels","50H270","mm",NA,0.3,1000,NA,10.455
"13109","Nippon Steels","50H270","mm",NA,0.4,1000,NA,17.725
"13110","Nippon Steels","50H270","mm",NA,0.5,1000,NA,27.3187
"13111","Nippon Steels","50H270","mm",NA,0.6,1000,NA,37.785
"13112","Nippon Steels","50H270","mm",NA,0.7,1000,NA,51.232
"13113","Nippon Steels","50H270","mm",NA,0.8,1000,NA,68.2382
"13114","Nippon Steels","50H270","mm",NA,0.9,1000,NA,89.0756
"13115","Nippon Steels","50H270","mm",NA,1,1000,NA,112.7561
"13116","Nippon Steels","50H270","mm",NA,1.1,1000,NA,141.449
"13117","Nippon Steels","50H270","mm",NA,1.2,1000,NA,174.4928
"13118","Nippon Steels","50H270","mm",NA,1.3,1000,NA,208.7102
"13119","Nippon Steels","50H270","mm",NA,1.4,1000,NA,242.9276
"13120","Nippon Steels","50H270","mm",NA,1.5,1000,NA,277.145
"13121","Nippon Steels","50H270","mm",NA,1.55,1000,NA,294.2537
"13122","Nippon Steels","50H270","mm",NA,1.6,1000,NA,311.3624
"13123","Nippon Steels","50H270","mm",NA,1.65,1000,NA,NA
"13124","Nippon Steels","50H270","mm",NA,1.7,1000,NA,NA
"13125","Nippon Steels","50H270","mm",NA,1.75,1000,NA,NA
"13126","Nippon Steels","50H270","mm",NA,1.8,1000,NA,NA
"13127","Nippon Steels","50H290","mm",NA,0,50,NA,0
"13128","Nippon Steels","50H290","mm",NA,0.1,50,NA,0.0404
"13129","Nippon Steels","50H290","mm",NA,0.2,50,NA,0.0808
"13130","Nippon Steels","50H290","mm",NA,0.3,50,NA,0.1436
"13131","Nippon Steels","50H290","mm",NA,0.4,50,NA,0.2383
"13132","Nippon Steels","50H290","mm",NA,0.5,50,NA,0.3431
"13133","Nippon Steels","50H290","mm",NA,0.6,50,NA,0.4655
"13134","Nippon Steels","50H290","mm",NA,0.7,50,NA,0.5994
"13135","Nippon Steels","50H290","mm",NA,0.8,50,NA,0.738
"13136","Nippon Steels","50H290","mm",NA,0.9,50,NA,0.9107
"13137","Nippon Steels","50H290","mm",NA,1,50,NA,1.0843
"13138","Nippon Steels","50H290","mm",NA,1.1,50,NA,1.2678
"13139","Nippon Steels","50H290","mm",NA,1.2,50,NA,1.4806
"13140","Nippon Steels","50H290","mm",NA,1.3,50,NA,1.7673
"13141","Nippon Steels","50H290","mm",NA,1.4,50,NA,2.0921
"13142","Nippon Steels","50H290","mm",NA,1.5,50,NA,2.4593
"13143","Nippon Steels","50H290","mm",NA,1.55,50,NA,2.6553
"13144","Nippon Steels","50H290","mm",NA,1.6,50,NA,2.8415
"13145","Nippon Steels","50H290","mm",NA,1.65,50,NA,2.9679
"13146","Nippon Steels","50H290","mm",NA,1.7,50,NA,3.0943
"13147","Nippon Steels","50H290","mm",NA,1.75,50,NA,3.2131
"13148","Nippon Steels","50H290","mm",NA,1.8,50,NA,3.3301
"13149","Nippon Steels","50H290","mm",NA,0,60,NA,0
"13150","Nippon Steels","50H290","mm",NA,0.1,60,NA,0.0471
"13151","Nippon Steels","50H290","mm",NA,0.2,60,NA,0.0941
"13152","Nippon Steels","50H290","mm",NA,0.3,60,NA,0.1837
"13153","Nippon Steels","50H290","mm",NA,0.4,60,NA,0.3022
"13154","Nippon Steels","50H290","mm",NA,0.5,60,NA,0.4122
"13155","Nippon Steels","50H290","mm",NA,0.6,60,NA,0.5903
"13156","Nippon Steels","50H290","mm",NA,0.7,60,NA,0.744
"13157","Nippon Steels","50H290","mm",NA,0.8,60,NA,0.9473
"13158","Nippon Steels","50H290","mm",NA,0.9,60,NA,1.1655
"13159","Nippon Steels","50H290","mm",NA,1,60,NA,1.3926
"13160","Nippon Steels","50H290","mm",NA,1.1,60,NA,1.6535
"13161","Nippon Steels","50H290","mm",NA,1.2,60,NA,1.9548
"13162","Nippon Steels","50H290","mm",NA,1.3,60,NA,2.286
"13163","Nippon Steels","50H290","mm",NA,1.4,60,NA,2.7122
"13164","Nippon Steels","50H290","mm",NA,1.5,60,NA,3.167
"13165","Nippon Steels","50H290","mm",NA,1.55,60,NA,3.3995
"13166","Nippon Steels","50H290","mm",NA,1.6,60,NA,3.5922
"13167","Nippon Steels","50H290","mm",NA,1.65,60,NA,3.7588
"13168","Nippon Steels","50H290","mm",NA,1.7,60,NA,3.9291
"13169","Nippon Steels","50H290","mm",NA,1.75,60,NA,4.1375
"13170","Nippon Steels","50H290","mm",NA,1.8,60,NA,4.3458
"13171","Nippon Steels","50H290","mm",NA,0,100,NA,0
"13172","Nippon Steels","50H290","mm",NA,0.1,100,NA,0.0669
"13173","Nippon Steels","50H290","mm",NA,0.2,100,NA,0.1658
"13174","Nippon Steels","50H290","mm",NA,0.3,100,NA,0.344
"13175","Nippon Steels","50H290","mm",NA,0.4,100,NA,0.5881
"13176","Nippon Steels","50H290","mm",NA,0.5,100,NA,0.8769
"13177","Nippon Steels","50H290","mm",NA,0.6,100,NA,1.1902
"13178","Nippon Steels","50H290","mm",NA,0.7,100,NA,1.5018
"13179","Nippon Steels","50H290","mm",NA,0.8,100,NA,1.9364
"13180","Nippon Steels","50H290","mm",NA,0.9,100,NA,2.3944
"13181","Nippon Steels","50H290","mm",NA,1,100,NA,2.8727
"13182","Nippon Steels","50H290","mm",NA,1.1,100,NA,3.4149
"13183","Nippon Steels","50H290","mm",NA,1.2,100,NA,4.0636
"13184","Nippon Steels","50H290","mm",NA,1.3,100,NA,4.7849
"13185","Nippon Steels","50H290","mm",NA,1.4,100,NA,5.5542
"13186","Nippon Steels","50H290","mm",NA,1.5,100,NA,6.4912
"13187","Nippon Steels","50H290","mm",NA,1.55,100,NA,6.9597
"13188","Nippon Steels","50H290","mm",NA,1.6,100,NA,7.4282
"13189","Nippon Steels","50H290","mm",NA,1.65,100,NA,NA
"13190","Nippon Steels","50H290","mm",NA,1.7,100,NA,NA
"13191","Nippon Steels","50H290","mm",NA,1.75,100,NA,NA
"13192","Nippon Steels","50H290","mm",NA,1.8,100,NA,NA
"13193","Nippon Steels","50H290","mm",NA,0,400,NA,0
"13194","Nippon Steels","50H290","mm",NA,0.1,400,NA,0.3349
"13195","Nippon Steels","50H290","mm",NA,0.2,400,NA,1.1483
"13196","Nippon Steels","50H290","mm",NA,0.3,400,NA,2.4889
"13197","Nippon Steels","50H290","mm",NA,0.4,400,NA,4.2681
"13198","Nippon Steels","50H290","mm",NA,0.5,400,NA,6.4802
"13199","Nippon Steels","50H290","mm",NA,0.6,400,NA,8.6914
"13200","Nippon Steels","50H290","mm",NA,0.7,400,NA,11.8551
"13201","Nippon Steels","50H290","mm",NA,0.8,400,NA,15.4204
"13202","Nippon Steels","50H290","mm",NA,0.9,400,NA,19.6648
"13203","Nippon Steels","50H290","mm",NA,1,400,NA,24.3651
"13204","Nippon Steels","50H290","mm",NA,1.1,400,NA,30.359
"13205","Nippon Steels","50H290","mm",NA,1.2,400,NA,37.0961
"13206","Nippon Steels","50H290","mm",NA,1.3,400,NA,44.4469
"13207","Nippon Steels","50H290","mm",NA,1.4,400,NA,52.5476
"13208","Nippon Steels","50H290","mm",NA,1.5,400,NA,61.655
"13209","Nippon Steels","50H290","mm",NA,1.55,400,NA,66.4251
"13210","Nippon Steels","50H290","mm",NA,1.6,400,NA,71.1951
"13211","Nippon Steels","50H290","mm",NA,1.65,400,NA,NA
"13212","Nippon Steels","50H290","mm",NA,1.7,400,NA,NA
"13213","Nippon Steels","50H290","mm",NA,1.75,400,NA,NA
"13214","Nippon Steels","50H290","mm",NA,1.8,400,NA,NA
"13215","Nippon Steels","50H290","mm",NA,0,1000,NA,0
"13216","Nippon Steels","50H290","mm",NA,0.1,1000,NA,1.3035
"13217","Nippon Steels","50H290","mm",NA,0.2,1000,NA,4.7733
"13218","Nippon Steels","50H290","mm",NA,0.3,1000,NA,10.0464
"13219","Nippon Steels","50H290","mm",NA,0.4,1000,NA,17.0348
"13220","Nippon Steels","50H290","mm",NA,0.5,1000,NA,25.4665
"13221","Nippon Steels","50H290","mm",NA,0.6,1000,NA,36.8313
"13222","Nippon Steels","50H290","mm",NA,0.7,1000,NA,51.4842
"13223","Nippon Steels","50H290","mm",NA,0.8,1000,NA,68.9294
"13224","Nippon Steels","50H290","mm",NA,0.9,1000,NA,87.1847
"13225","Nippon Steels","50H290","mm",NA,1,1000,NA,111.9707
"13226","Nippon Steels","50H290","mm",NA,1.1,1000,NA,143.3405
"13227","Nippon Steels","50H290","mm",NA,1.2,1000,NA,185.5915
"13228","Nippon Steels","50H290","mm",NA,1.3,1000,NA,227.8425
"13229","Nippon Steels","50H290","mm",NA,1.4,1000,NA,270.0935
"13230","Nippon Steels","50H290","mm",NA,1.5,1000,NA,312.3445
"13231","Nippon Steels","50H290","mm",NA,1.55,1000,NA,333.47
"13232","Nippon Steels","50H290","mm",NA,1.6,1000,NA,354.5955
"13233","Nippon Steels","50H290","mm",NA,1.65,1000,NA,NA
"13234","Nippon Steels","50H290","mm",NA,1.7,1000,NA,NA
"13235","Nippon Steels","50H290","mm",NA,1.75,1000,NA,NA
"13236","Nippon Steels","50H290","mm",NA,1.8,1000,NA,NA
"13237","Nippon Steels","50H310","mm",NA,0,50,NA,0
"13238","Nippon Steels","50H310","mm",NA,0.1,50,NA,0.0427
"13239","Nippon Steels","50H310","mm",NA,0.2,50,NA,0.0855
"13240","Nippon Steels","50H310","mm",NA,0.3,50,NA,0.1464
"13241","Nippon Steels","50H310","mm",NA,0.4,50,NA,0.2475
"13242","Nippon Steels","50H310","mm",NA,0.5,50,NA,0.3719
"13243","Nippon Steels","50H310","mm",NA,0.6,50,NA,0.4991
"13244","Nippon Steels","50H310","mm",NA,0.7,50,NA,0.6285
"13245","Nippon Steels","50H310","mm",NA,0.8,50,NA,0.7824
"13246","Nippon Steels","50H310","mm",NA,0.9,50,NA,0.9438
"13247","Nippon Steels","50H310","mm",NA,1,50,NA,1.123
"13248","Nippon Steels","50H310","mm",NA,1.1,50,NA,1.3338
"13249","Nippon Steels","50H310","mm",NA,1.2,50,NA,1.5685
"13250","Nippon Steels","50H310","mm",NA,1.3,50,NA,1.849
"13251","Nippon Steels","50H310","mm",NA,1.4,50,NA,2.1628
"13252","Nippon Steels","50H310","mm",NA,1.5,50,NA,2.6249
"13253","Nippon Steels","50H310","mm",NA,1.55,50,NA,2.8202
"13254","Nippon Steels","50H310","mm",NA,1.6,50,NA,2.9807
"13255","Nippon Steels","50H310","mm",NA,1.65,50,NA,3.1412
"13256","Nippon Steels","50H310","mm",NA,1.7,50,NA,3.2489
"13257","Nippon Steels","50H310","mm",NA,1.75,50,NA,3.3503
"13258","Nippon Steels","50H310","mm",NA,1.8,50,NA,3.4516
"13259","Nippon Steels","50H310","mm",NA,0,60,NA,0
"13260","Nippon Steels","50H310","mm",NA,0.1,60,NA,0.0491
"13261","Nippon Steels","50H310","mm",NA,0.2,60,NA,0.0982
"13262","Nippon Steels","50H310","mm",NA,0.3,60,NA,0.1935
"13263","Nippon Steels","50H310","mm",NA,0.4,60,NA,0.3162
"13264","Nippon Steels","50H310","mm",NA,0.5,60,NA,0.4611
"13265","Nippon Steels","50H310","mm",NA,0.6,60,NA,0.6222
"13266","Nippon Steels","50H310","mm",NA,0.7,60,NA,0.8077
"13267","Nippon Steels","50H310","mm",NA,0.8,60,NA,0.9868
"13268","Nippon Steels","50H310","mm",NA,0.9,60,NA,1.2195
"13269","Nippon Steels","50H310","mm",NA,1,60,NA,1.4668
"13270","Nippon Steels","50H310","mm",NA,1.1,60,NA,1.7243
"13271","Nippon Steels","50H310","mm",NA,1.2,60,NA,1.9954
"13272","Nippon Steels","50H310","mm",NA,1.3,60,NA,2.3151
"13273","Nippon Steels","50H310","mm",NA,1.4,60,NA,2.7816
"13274","Nippon Steels","50H310","mm",NA,1.5,60,NA,3.3048
"13275","Nippon Steels","50H310","mm",NA,1.55,60,NA,3.5491
"13276","Nippon Steels","50H310","mm",NA,1.6,60,NA,3.7855
"13277","Nippon Steels","50H310","mm",NA,1.65,60,NA,4.0051
"13278","Nippon Steels","50H310","mm",NA,1.7,60,NA,4.1764
"13279","Nippon Steels","50H310","mm",NA,1.75,60,NA,4.3477
"13280","Nippon Steels","50H310","mm",NA,1.8,60,NA,4.519
"13281","Nippon Steels","50H310","mm",NA,0,100,NA,0
"13282","Nippon Steels","50H310","mm",NA,0.1,100,NA,0.0712
"13283","Nippon Steels","50H310","mm",NA,0.2,100,NA,0.1781
"13284","Nippon Steels","50H310","mm",NA,0.3,100,NA,0.3688
"13285","Nippon Steels","50H310","mm",NA,0.4,100,NA,0.6099
"13286","Nippon Steels","50H310","mm",NA,0.5,100,NA,0.8839
"13287","Nippon Steels","50H310","mm",NA,0.6,100,NA,1.207
"13288","Nippon Steels","50H310","mm",NA,0.7,100,NA,1.5722
"13289","Nippon Steels","50H310","mm",NA,0.8,100,NA,1.9765
"13290","Nippon Steels","50H310","mm",NA,0.9,100,NA,2.4519
"13291","Nippon Steels","50H310","mm",NA,1,100,NA,2.9538
"13292","Nippon Steels","50H310","mm",NA,1.1,100,NA,3.4746
"13293","Nippon Steels","50H310","mm",NA,1.2,100,NA,4.1284
"13294","Nippon Steels","50H310","mm",NA,1.3,100,NA,4.8973
"13295","Nippon Steels","50H310","mm",NA,1.4,100,NA,5.8167
"13296","Nippon Steels","50H310","mm",NA,1.5,100,NA,6.8582
"13297","Nippon Steels","50H310","mm",NA,1.55,100,NA,7.379
"13298","Nippon Steels","50H310","mm",NA,1.6,100,NA,7.8997
"13299","Nippon Steels","50H310","mm",NA,1.65,100,NA,NA
"13300","Nippon Steels","50H310","mm",NA,1.7,100,NA,NA
"13301","Nippon Steels","50H310","mm",NA,1.75,100,NA,NA
"13302","Nippon Steels","50H310","mm",NA,1.8,100,NA,NA
"13303","Nippon Steels","50H310","mm",NA,0,400,NA,0
"13304","Nippon Steels","50H310","mm",NA,0.1,400,NA,0.313
"13305","Nippon Steels","50H310","mm",NA,0.2,400,NA,1.2285
"13306","Nippon Steels","50H310","mm",NA,0.3,400,NA,2.6333
"13307","Nippon Steels","50H310","mm",NA,0.4,400,NA,4.2351
"13308","Nippon Steels","50H310","mm",NA,0.5,400,NA,6.2668
"13309","Nippon Steels","50H310","mm",NA,0.6,400,NA,9.2194
"13310","Nippon Steels","50H310","mm",NA,0.7,400,NA,12.3323
"13311","Nippon Steels","50H310","mm",NA,0.8,400,NA,15.6858
"13312","Nippon Steels","50H310","mm",NA,0.9,400,NA,19.8868
"13313","Nippon Steels","50H310","mm",NA,1,400,NA,25.0182
"13314","Nippon Steels","50H310","mm",NA,1.1,400,NA,30.3596
"13315","Nippon Steels","50H310","mm",NA,1.2,400,NA,37.31
"13316","Nippon Steels","50H310","mm",NA,1.3,400,NA,44.7526
"13317","Nippon Steels","50H310","mm",NA,1.4,400,NA,53.5115
"13318","Nippon Steels","50H310","mm",NA,1.5,400,NA,63.7116
"13319","Nippon Steels","50H310","mm",NA,1.55,400,NA,68.3152
"13320","Nippon Steels","50H310","mm",NA,1.6,400,NA,72.9187
"13321","Nippon Steels","50H310","mm",NA,1.65,400,NA,NA
"13322","Nippon Steels","50H310","mm",NA,1.7,400,NA,NA
"13323","Nippon Steels","50H310","mm",NA,1.75,400,NA,NA
"13324","Nippon Steels","50H310","mm",NA,1.8,400,NA,NA
"13325","Nippon Steels","50H310","mm",NA,0,1000,NA,0
"13326","Nippon Steels","50H310","mm",NA,0.1,1000,NA,1.2846
"13327","Nippon Steels","50H310","mm",NA,0.2,1000,NA,4.8472
"13328","Nippon Steels","50H310","mm",NA,0.3,1000,NA,10.2101
"13329","Nippon Steels","50H310","mm",NA,0.4,1000,NA,17.1732
"13330","Nippon Steels","50H310","mm",NA,0.5,1000,NA,26.8649
"13331","Nippon Steels","50H310","mm",NA,0.6,1000,NA,37.4705
"13332","Nippon Steels","50H310","mm",NA,0.7,1000,NA,51.7505
"13333","Nippon Steels","50H310","mm",NA,0.8,1000,NA,69.7272
"13334","Nippon Steels","50H310","mm",NA,0.9,1000,NA,90.5617
"13335","Nippon Steels","50H310","mm",NA,1,1000,NA,114.3492
"13336","Nippon Steels","50H310","mm",NA,1.1,1000,NA,147.0879
"13337","Nippon Steels","50H310","mm",NA,1.2,1000,NA,184.0891
"13338","Nippon Steels","50H310","mm",NA,1.3,1000,NA,221.0903
"13339","Nippon Steels","50H310","mm",NA,1.4,1000,NA,258.0915
"13340","Nippon Steels","50H310","mm",NA,1.5,1000,NA,295.0928
"13341","Nippon Steels","50H310","mm",NA,1.55,1000,NA,313.5934
"13342","Nippon Steels","50H310","mm",NA,1.6,1000,NA,332.094
"13343","Nippon Steels","50H310","mm",NA,1.65,1000,NA,NA
"13344","Nippon Steels","50H310","mm",NA,1.7,1000,NA,NA
"13345","Nippon Steels","50H310","mm",NA,1.75,1000,NA,NA
"13346","Nippon Steels","50H310","mm",NA,1.8,1000,NA,NA
"13347","Nippon Steels","50H350","mm",NA,0,50,NA,0
"13348","Nippon Steels","50H350","mm",NA,0.1,50,NA,0.0441
"13349","Nippon Steels","50H350","mm",NA,0.2,50,NA,0.0883
"13350","Nippon Steels","50H350","mm",NA,0.3,50,NA,0.1623
"13351","Nippon Steels","50H350","mm",NA,0.4,50,NA,0.2722
"13352","Nippon Steels","50H350","mm",NA,0.5,50,NA,0.3949
"13353","Nippon Steels","50H350","mm",NA,0.6,50,NA,0.5266
"13354","Nippon Steels","50H350","mm",NA,0.7,50,NA,0.6854
"13355","Nippon Steels","50H350","mm",NA,0.8,50,NA,0.8682
"13356","Nippon Steels","50H350","mm",NA,0.9,50,NA,1.0547
"13357","Nippon Steels","50H350","mm",NA,1,50,NA,1.2571
"13358","Nippon Steels","50H350","mm",NA,1.1,50,NA,1.4766
"13359","Nippon Steels","50H350","mm",NA,1.2,50,NA,1.7267
"13360","Nippon Steels","50H350","mm",NA,1.3,50,NA,2.0367
"13361","Nippon Steels","50H350","mm",NA,1.4,50,NA,2.4155
"13362","Nippon Steels","50H350","mm",NA,1.5,50,NA,2.8168
"13363","Nippon Steels","50H350","mm",NA,1.55,50,NA,2.9828
"13364","Nippon Steels","50H350","mm",NA,1.6,50,NA,3.1487
"13365","Nippon Steels","50H350","mm",NA,1.65,50,NA,3.2833
"13366","Nippon Steels","50H350","mm",NA,1.7,50,NA,3.4007
"13367","Nippon Steels","50H350","mm",NA,1.75,50,NA,3.518
"13368","Nippon Steels","50H350","mm",NA,1.8,50,NA,3.6354
"13369","Nippon Steels","50H350","mm",NA,0,60,NA,0
"13370","Nippon Steels","50H350","mm",NA,0.1,60,NA,0.0509
"13371","Nippon Steels","50H350","mm",NA,0.2,60,NA,0.1017
"13372","Nippon Steels","50H350","mm",NA,0.3,60,NA,0.2116
"13373","Nippon Steels","50H350","mm",NA,0.4,60,NA,0.3496
"13374","Nippon Steels","50H350","mm",NA,0.5,60,NA,0.5078
"13375","Nippon Steels","50H350","mm",NA,0.6,60,NA,0.6699
"13376","Nippon Steels","50H350","mm",NA,0.7,60,NA,0.8732
"13377","Nippon Steels","50H350","mm",NA,0.8,60,NA,1.091
"13378","Nippon Steels","50H350","mm",NA,0.9,60,NA,1.3242
"13379","Nippon Steels","50H350","mm",NA,1,60,NA,1.6021
"13380","Nippon Steels","50H350","mm",NA,1.1,60,NA,1.8866
"13381","Nippon Steels","50H350","mm",NA,1.2,60,NA,2.1898
"13382","Nippon Steels","50H350","mm",NA,1.3,60,NA,2.6049
"13383","Nippon Steels","50H350","mm",NA,1.4,60,NA,3.0787
"13384","Nippon Steels","50H350","mm",NA,1.5,60,NA,3.564
"13385","Nippon Steels","50H350","mm",NA,1.55,60,NA,3.8025
"13386","Nippon Steels","50H350","mm",NA,1.6,60,NA,4.031
"13387","Nippon Steels","50H350","mm",NA,1.65,60,NA,4.236
"13388","Nippon Steels","50H350","mm",NA,1.7,60,NA,4.4411
"13389","Nippon Steels","50H350","mm",NA,1.75,60,NA,4.5828
